user_id,name,age,gender,country,profession,education_level,marital_status,income_level,health_score,sleep_hours,diet_quality,physical_activity,spiritual_practice,personality_type,introversion_score,discipline_score,risk_tolerance,life_satisfaction,created_at
34428,User_034428,36,Female,Nigeria,Sales,Primary,Divorced,33243.03,100.0,5.3,84.7,12.5,56.7,ENTJ,73.8,68.3,11.3,94.4,2024-03-10
34429,User_034429,49,Male,India,Unemployed,Higher Secondary,Single,66098.94,100.0,4.9,63.1,66.4,40.8,ISTJ,51.4,69.7,20.4,82.8,2024-04-14
34430,User_034430,61,Male,Brazil,Writer,Higher Secondary,Divorced,72795.19,99.1,6.7,64.3,28.2,62.7,INFJ,61.8,61.2,46.7,70.8,2024-08-04
34431,User_034431,63,Male,China,Researcher,Secondary,Single,20787.51,100.0,8.7,61.9,72.4,57.7,ISTJ,28.7,42.8,47.1,82.7,2024-04-20
34432,User_034432,78,Male,Ethiopia,Freelancer,Master,Divorced,25818.28,79.6,7.7,89.7,54.0,39.2,ESFJ,42.9,42.2,58.8,83.9,2025-07-08
34433,User_034433,47,Male,China,Teacher,Bachelor,Married,47585.41,98.2,8.1,56.9,56.1,38.8,ESFJ,65.0,78.7,28.3,83.6,2024-10-22
34434,User_034434,33,Female,Brazil,Service,Secondary,Single,45290.66,100.0,8.7,80.9,29.6,26.7,INFP,20.4,49.6,73.9,78.5,2025-07-09
34435,User_034435,31,Male,India,Artist,Primary,Single,18992.89,100.0,7.6,55.5,88.5,4.4,ESTP,29.4,96.1,40.4,68.3,2024-10-19
34436,User_034436,57,Female,China,Nurse,No formal,Married,29375.42,100.0,7.6,76.6,58.9,44.8,INFP,25.3,76.2,37.7,70.4,2025-01-01
34437,User_034437,75,Female,Pakistan,Teacher,Secondary,Single,33322.75,89.9,7.8,63.2,40.2,59.7,ESTJ,50.2,54.6,33.4,66.2,2025-02-27
34438,User_034438,40,Male,India,Homemaker,Secondary,Married,58972.06,100.0,6.4,74.1,36.9,19.1,ENTJ,69.9,78.3,39.7,74.2,2024-11-09
34439,User_034439,42,Female,India,Freelancer,Master,Single,63845.2,93.5,5.9,66.0,46.3,30.5,ESFJ,26.2,16.8,36.7,57.1,2025-10-28
34440,User_034440,69,Female,Bangladesh,Teacher,PhD,Single,144484.79,100.0,7.8,62.1,55.2,75.9,ISTP,34.3,89.9,31.1,99.7,2025-08-06
34441,User_034441,58,Female,China,Unemployed,Master,Single,66093.71,99.5,6.8,77.6,14.9,8.3,ISFP,43.3,74.8,49.0,82.6,2025-07-22
34442,User_034442,35,Male,China,Writer,Higher Secondary,Single,78562.37,100.0,9.3,80.0,78.4,15.5,ESTP,61.6,54.3,58.5,79.2,2025-03-16
34443,User_034443,56,Male,Nepal,Farmer,Secondary,Married,112637.04,95.9,8.6,52.8,52.2,24.9,ISTJ,59.2,48.2,10.7,77.2,2025-11-22
34444,User_034444,34,Female,China,Freelancer,Bachelor,Married,87881.16,100.0,7.3,74.2,21.0,26.7,ESTP,69.4,44.6,64.3,73.4,2024-02-08
34445,User_034445,37,Female,Egypt,IT Professional,Higher Secondary,Single,52828.16,79.8,6.6,85.5,41.4,20.3,ENFP,31.6,29.3,61.3,63.2,2024-12-07
34446,User_034446,26,Male,Bangladesh,Service,Master,Married,53990.91,100.0,6.9,48.9,100.0,39.0,ESTP,64.3,54.6,48.0,54.5,2025-10-29
34447,User_034447,37,Female,China,Farmer,Primary,Single,22651.66,98.0,8.1,90.5,77.0,67.5,ISTJ,27.6,39.7,70.8,79.8,2025-01-24
34448,User_034448,60,Male,DR Congo,Sales,Bachelor,Married,67669.62,100.0,8.8,53.8,73.8,48.8,ESTP,50.6,58.4,21.1,47.7,2024-04-28
34449,User_034449,52,Male,Brazil,IT Professional,Bachelor,Single,23448.93,95.5,5.9,66.8,47.8,56.7,ISTJ,31.4,28.9,49.1,89.1,2025-06-07
34450,User_034450,45,Male,Portugal,Service,Bachelor,Divorced,25871.49,100.0,6.6,68.1,40.4,51.8,ESTJ,70.6,57.9,41.7,100.0,2024-06-07
34451,User_034451,33,Female,Switzerland,Sales,Bachelor,Single,60482.69,100.0,7.6,59.9,64.7,34.6,ISFJ,41.8,79.2,54.0,81.9,2024-07-03
34452,User_034452,53,Female,USA,Student,Secondary,Married,101163.18,95.0,6.8,75.8,55.5,60.9,INTJ,33.4,36.3,32.7,69.5,2024-02-04
34453,User_034453,32,Male,Bangladesh,Unemployed,Master,Married,24269.62,100.0,7.0,50.9,40.1,51.8,ESFP,80.8,46.3,21.6,81.1,2025-06-02
34454,User_034454,38,Female,Pakistan,Homemaker,Master,Single,169510.61,100.0,6.4,53.9,43.5,42.2,ISFJ,71.6,51.5,32.2,67.4,2025-06-19
34455,User_034455,42,Female,India,Engineer,Higher Secondary,Married,31278.46,100.0,7.4,75.9,34.6,11.4,ISFJ,47.6,80.8,28.7,83.4,2024-03-26
34456,User_034456,85,Female,Thailand,Writer,Higher Secondary,Single,75646.04,63.0,7.5,69.1,39.7,43.4,ENFJ,28.1,35.4,59.7,53.7,2025-11-09
34457,User_034457,46,Female,Pakistan,Manager,Bachelor,Married,68919.91,98.2,8.0,79.8,61.5,18.3,INFP,61.7,36.1,42.5,59.6,2024-02-14
34458,User_034458,65,Male,India,Nurse,Bachelor,Married,100642.85,100.0,8.2,51.2,34.9,18.3,ESTP,63.6,76.9,44.9,79.3,2024-04-09
34459,User_034459,49,Female,Indonesia,Writer,Primary,Single,40703.16,100.0,7.7,90.9,69.1,16.1,ESTJ,49.7,59.8,27.2,73.0,2025-08-26
34460,User_034460,72,Male,Mexico,Nurse,Secondary,Married,71037.71,84.8,4.4,70.0,48.7,43.2,ISFP,52.0,55.6,28.3,75.7,2025-10-05
34461,User_034461,69,Female,Bangladesh,Writer,Higher Secondary,Married,61948.45,100.0,6.4,93.8,70.5,69.2,ENFJ,54.6,77.0,62.8,82.7,2024-12-18
34462,User_034462,40,Female,China,Nurse,Master,Married,61250.55,100.0,8.3,56.1,49.2,68.3,ENFJ,76.5,51.8,39.1,100.0,2024-10-23
34463,User_034463,54,Female,South Africa,Sales,Primary,Married,42458.71,92.9,8.0,69.5,68.8,53.6,ESTP,39.5,56.0,54.1,70.4,2025-11-20
34464,User_034464,38,Female,China,Manager,Primary,Married,26474.36,100.0,7.3,81.5,42.0,18.6,ESFJ,38.1,49.4,20.1,84.5,2024-05-06
34465,User_034465,54,Female,India,Business Owner,Secondary,Married,62261.06,77.3,7.0,60.4,56.7,35.8,ENFP,43.9,33.2,48.1,71.0,2024-05-30
34466,User_034466,76,Male,China,Athlete,Secondary,Divorced,63306.33,99.6,6.9,42.5,60.9,76.3,ESTJ,55.9,60.0,2.5,86.5,2024-12-29
34467,User_034467,59,Male,Chile,Student,Bachelor,Married,142944.09,87.2,8.4,67.6,63.7,34.4,ISFP,71.0,57.9,36.3,64.3,2025-12-16
34468,User_034468,53,Male,China,IT Professional,Bachelor,Married,61969.99,100.0,5.4,72.5,43.5,58.9,ISFP,62.3,44.6,27.6,93.7,2025-02-09
34469,User_034469,39,Male,Egypt,Business Owner,Secondary,Widowed,38998.18,96.3,8.3,66.4,36.4,58.5,INTP,70.7,41.4,30.5,47.7,2024-04-10
34470,User_034470,39,Male,India,Freelancer,Higher Secondary,Married,45514.78,100.0,7.2,57.3,41.6,65.5,ESFJ,63.2,68.1,79.8,93.4,2024-05-27
34471,User_034471,56,Female,USA,Student,Higher Secondary,Married,64796.58,95.0,7.5,83.9,69.7,12.2,ENFJ,62.2,54.7,27.6,63.1,2024-05-11
34472,User_034472,58,Male,Argentina,Researcher,Secondary,Single,30884.35,92.4,8.0,42.8,20.1,84.6,INTJ,30.5,34.1,75.3,71.8,2025-01-27
34473,User_034473,29,Male,Bangladesh,Writer,Bachelor,Single,15516.86,100.0,6.7,78.7,65.6,88.2,ESFJ,70.6,70.2,23.4,80.1,2024-02-08
34474,User_034474,40,Male,Poland,Freelancer,PhD,Single,32205.95,100.0,8.4,52.0,52.3,29.2,ENFJ,71.6,70.7,35.7,78.8,2024-08-02
34475,User_034475,50,Male,France,Unemployed,Bachelor,Single,34694.16,92.9,7.5,77.9,70.0,38.1,INTP,77.2,67.0,35.2,81.6,2025-12-20
34476,User_034476,53,Male,China,Nurse,Secondary,Married,33778.29,96.4,7.7,72.6,100.0,65.8,ESTP,48.2,76.8,26.6,96.8,2025-10-20
34477,User_034477,58,Male,Vietnam,Sales,Bachelor,Married,58266.82,100.0,5.1,53.0,23.4,0.0,ISFP,49.8,49.9,33.5,59.1,2025-01-14
34478,User_034478,33,Female,China,Teacher,Primary,Single,28400.89,89.9,7.7,69.8,53.6,26.0,ESFP,28.4,63.0,35.9,72.4,2024-05-02
34479,User_034479,57,Female,Turkey,Unemployed,Secondary,Married,47877.93,88.2,8.2,43.8,40.3,21.3,ESTP,56.9,19.1,28.1,56.0,2025-03-20
34480,User_034480,64,Male,China,Homemaker,No formal,Single,49329.94,89.1,7.3,53.2,48.6,39.6,ISTJ,62.0,86.4,27.7,100.0,2024-12-13
34481,User_034481,43,Female,Bangladesh,Sales,Bachelor,Married,42425.9,100.0,7.1,44.1,18.7,37.3,INTP,36.7,15.1,21.9,87.9,2024-01-02
34482,User_034482,38,Male,India,IT Professional,Bachelor,Married,38304.67,100.0,5.8,41.2,52.3,14.7,ISFJ,58.4,49.3,68.7,64.3,2024-03-06
34483,User_034483,67,Female,Philippines,Teacher,Secondary,Married,60219.97,73.3,7.8,79.6,63.2,23.2,ESTJ,72.6,46.3,31.5,55.4,2025-01-13
34484,User_034484,49,Female,Philippines,Homemaker,Secondary,Married,33407.78,100.0,8.8,55.5,90.1,21.0,ISFJ,35.6,40.8,49.0,85.0,2025-06-20
34485,User_034485,41,Female,Bangladesh,Unemployed,Higher Secondary,Single,22784.6,99.8,5.9,76.9,41.2,40.0,ISFP,81.5,65.0,24.1,69.6,2024-10-19
34486,User_034486,53,Male,USA,Nurse,Higher Secondary,Married,62231.88,100.0,8.6,60.2,42.5,43.5,ESTJ,57.2,54.9,56.3,83.0,2025-05-25
34487,User_034487,29,Female,China,Freelancer,Master,Single,24752.1,100.0,8.6,53.9,95.0,39.2,INFJ,57.6,59.5,28.7,72.1,2025-06-09
34488,User_034488,43,Male,Egypt,Farmer,Bachelor,Divorced,37190.51,100.0,7.7,66.6,54.1,45.2,ESFP,51.2,34.3,39.4,85.5,2024-10-13
34489,User_034489,67,Male,USA,Retired,Bachelor,Single,164928.71,79.3,7.4,21.6,36.0,61.3,ESFJ,15.8,59.0,12.9,80.7,2025-04-19
34490,User_034490,45,Female,Pakistan,Artist,Primary,Single,52077.84,100.0,7.3,82.2,65.3,40.7,ISTJ,37.1,57.7,24.0,74.8,2024-06-05
34491,User_034491,29,Male,China,Government,No formal,Divorced,10541.17,100.0,8.0,85.5,73.0,15.2,ESTP,50.6,55.4,54.2,77.4,2024-12-31
34492,User_034492,53,Female,India,Teacher,Bachelor,Single,74906.07,100.0,7.7,67.5,34.1,28.3,ISTJ,40.4,45.8,20.4,66.1,2024-12-04
34493,User_034493,52,Female,USA,Service,Secondary,Married,36700.59,86.2,5.9,52.2,58.8,46.4,ISTJ,48.3,41.7,21.5,81.7,2024-02-21
34494,User_034494,40,Male,Turkey,Student,Master,Married,100091.36,100.0,8.9,91.2,73.0,58.6,ENFJ,55.8,56.8,46.5,56.4,2025-12-10
34495,User_034495,70,Male,China,Farmer,Master,Married,94240.82,84.4,5.5,75.3,49.1,32.1,ENFP,81.0,43.2,55.9,77.6,2025-10-30
34496,User_034496,79,Male,India,Researcher,Secondary,Married,55490.6,79.8,8.0,71.0,25.9,32.0,ESFJ,56.7,58.0,7.6,75.1,2024-07-07
34497,User_034497,68,Female,Egypt,Business Owner,Higher Secondary,Married,37988.82,88.9,7.0,72.6,17.6,36.7,INFJ,59.9,44.9,45.6,66.9,2024-12-04
34498,User_034498,55,Female,India,Farmer,Higher Secondary,Widowed,69039.2,86.1,5.2,83.7,43.4,68.0,ENTJ,13.4,47.1,59.4,69.9,2025-10-28
34499,User_034499,43,Male,South Korea,Manager,Higher Secondary,Single,20789.52,93.1,8.1,49.1,34.7,60.3,ESFJ,30.2,73.6,51.8,86.7,2024-06-15
34500,User_034500,27,Female,India,Service,Higher Secondary,Married,50376.71,100.0,7.5,62.7,41.9,26.8,ESFP,42.3,53.2,31.3,82.7,2024-05-01
34501,User_034501,48,Male,China,Athlete,Secondary,Single,50980.64,100.0,8.8,72.0,54.3,55.0,ENTP,54.6,37.7,37.4,71.9,2024-10-09
34502,User_034502,35,Female,Brazil,Government,Bachelor,Single,26643.51,100.0,6.6,40.6,67.2,11.0,INFJ,81.8,39.7,37.7,94.5,2024-12-10
34503,User_034503,35,Male,USA,Sales,Bachelor,Married,37718.24,100.0,7.6,56.2,19.4,73.0,ISTJ,57.4,32.9,48.2,79.9,2025-11-12
34504,User_034504,40,Male,India,Student,Secondary,Married,52095.87,88.9,6.4,59.5,53.4,36.6,INTJ,55.0,49.1,36.0,65.4,2024-02-29
34505,User_034505,85,Female,DR Congo,Government,Secondary,Divorced,15247.2,74.7,5.6,47.2,47.0,24.3,INFJ,67.4,33.4,49.3,75.7,2024-03-21
34506,User_034506,29,Male,Pakistan,Government,Higher Secondary,Married,17027.44,100.0,6.0,51.5,72.2,11.6,ISFJ,55.9,45.5,30.0,68.0,2025-07-29
34507,User_034507,54,Female,Philippines,Engineer,Primary,Married,62281.63,96.1,7.1,62.2,87.2,43.9,ENFJ,37.3,33.8,36.6,78.5,2024-03-29
34508,User_034508,59,Female,China,Writer,Primary,Married,50539.94,89.4,7.8,59.7,20.2,61.4,INTJ,53.5,32.9,53.3,73.3,2024-04-23
34509,User_034509,36,Female,Pakistan,Researcher,Bachelor,Married,42687.72,100.0,8.0,50.1,87.5,65.1,ENTJ,50.6,72.8,30.9,78.5,2025-10-04
34510,User_034510,35,Female,Nigeria,Unemployed,Bachelor,Single,74910.23,95.4,6.9,66.0,67.1,14.7,ENFP,27.1,52.1,32.1,93.4,2025-08-25
34511,User_034511,51,Male,India,Sales,Secondary,Single,65637.48,84.3,7.8,72.9,59.6,26.8,INFP,59.6,54.1,8.8,73.1,2024-03-04
34512,User_034512,42,Female,DR Congo,Freelancer,Master,Widowed,82063.01,93.0,8.3,83.5,51.3,12.6,ENTP,53.0,78.1,22.6,77.3,2024-05-27
34513,User_034513,51,Male,China,Unemployed,Higher Secondary,Single,34580.36,90.3,7.6,60.6,34.9,35.5,ESFP,40.9,78.8,32.3,73.4,2024-05-15
34514,User_034514,35,Female,Singapore,Teacher,Secondary,Single,18118.17,99.8,5.7,48.1,64.7,20.9,INFJ,17.8,37.1,55.0,70.4,2024-12-12
34515,User_034515,69,Male,India,Service,Bachelor,Married,90049.53,100.0,7.5,80.9,74.2,100.0,ISFJ,39.2,37.6,34.5,86.6,2025-10-15
34516,User_034516,52,Male,China,Service,Higher Secondary,Married,78515.93,79.0,7.2,62.2,78.9,8.7,ESTP,69.8,52.4,45.6,70.1,2024-08-02
34517,User_034517,37,Female,Thailand,Artist,Secondary,Single,118167.6,100.0,6.8,37.9,51.4,23.1,ESFP,49.8,42.1,73.5,95.7,2025-06-24
34518,User_034518,35,Male,Japan,IT Professional,No formal,Married,24389.68,91.5,7.7,39.6,58.7,40.9,ISFJ,36.2,41.8,42.5,70.3,2025-04-17
34519,User_034519,62,Male,India,Sales,Higher Secondary,Single,84175.61,88.7,7.9,49.2,62.2,47.8,ISFP,63.3,29.7,49.1,75.4,2025-10-09
34520,User_034520,59,Female,Indonesia,IT Professional,Secondary,Married,45057.13,88.8,8.0,69.1,54.7,46.4,ENTJ,49.5,66.6,39.5,97.9,2025-01-01
34521,User_034521,49,Female,China,Retired,Higher Secondary,Single,42564.57,92.5,8.7,58.7,32.5,35.0,ENTP,63.6,66.0,13.7,69.2,2024-08-03
34522,User_034522,67,Female,South Africa,Researcher,Secondary,Single,18219.86,78.6,9.1,52.7,39.5,36.1,ENTP,69.6,42.8,43.9,73.0,2025-07-13
34523,User_034523,48,Female,South Africa,Researcher,Secondary,Married,34667.45,85.6,8.2,47.7,37.9,37.9,ENFJ,52.8,55.3,41.9,67.5,2025-09-15
34524,User_034524,34,Male,Brazil,IT Professional,Master,Single,64536.01,100.0,8.0,56.3,58.7,39.0,ENFP,65.4,40.0,77.6,73.4,2024-08-12
34525,User_034525,61,Female,France,Unemployed,Bachelor,Married,38472.72,96.0,8.1,67.1,45.7,25.4,ENTP,44.7,59.1,35.2,66.3,2025-09-12
34526,User_034526,44,Male,USA,Retired,Secondary,Married,28301.54,100.0,6.0,67.8,100.0,57.1,INFP,53.9,83.8,43.7,97.6,2024-11-21
34527,User_034527,33,Female,DR Congo,Unemployed,Secondary,Single,15673.8,100.0,6.7,65.5,48.5,61.3,INTJ,47.3,42.7,52.5,69.2,2025-05-17
34528,User_034528,37,Male,Colombia,Researcher,Higher Secondary,Married,42767.13,94.3,6.8,61.2,66.2,52.7,ENTJ,42.5,54.8,25.6,76.8,2024-12-22
34529,User_034529,68,Male,Italy,Retired,Bachelor,Married,74534.96,93.2,6.7,81.1,27.3,53.0,INTP,76.3,34.7,20.9,66.8,2025-04-06
34530,User_034530,67,Male,China,Business Owner,Bachelor,Single,50684.11,100.0,8.8,79.8,50.6,42.1,ENTJ,52.7,69.4,22.7,83.0,2024-04-20
34531,User_034531,49,Female,China,Unemployed,Primary,Married,179444.39,100.0,7.6,37.8,38.1,63.2,ISTJ,73.3,60.6,42.1,67.1,2024-08-19
34532,User_034532,53,Female,China,Service,Bachelor,Married,77077.95,92.2,8.1,56.1,35.5,40.8,ENTJ,43.1,70.2,39.6,81.8,2024-02-09
34533,User_034533,42,Male,China,Teacher,Master,Married,88070.81,95.1,6.8,94.5,35.0,19.3,ISTJ,33.3,60.1,34.9,75.0,2024-01-07
34534,User_034534,66,Female,Brazil,Government,No formal,Single,27025.9,100.0,7.1,81.9,60.1,41.5,ENTJ,25.1,71.3,60.2,93.4,2025-11-19
34535,User_034535,50,Female,China,Sales,Bachelor,Married,31467.46,70.1,8.9,60.1,65.9,35.0,ENFJ,38.5,38.9,66.5,77.7,2024-03-25
34536,User_034536,54,Female,Indonesia,IT Professional,Master,Single,67023.5,92.6,7.6,57.4,39.0,59.9,INFJ,55.3,60.7,23.4,78.1,2024-12-07
34537,User_034537,56,Female,China,Homemaker,Higher Secondary,Single,94693.45,100.0,7.1,77.9,40.6,47.8,ESFP,58.7,53.0,45.8,76.8,2025-10-18
34538,User_034538,39,Male,Kenya,Retired,Secondary,Married,23153.5,97.3,6.9,60.5,50.9,34.4,ISFJ,45.1,81.5,29.2,81.7,2025-04-01
34539,User_034539,38,Non-binary,India,Researcher,Bachelor,Married,73401.3,95.5,8.1,42.6,28.2,30.0,ESTJ,51.9,46.5,25.2,72.2,2024-11-01
34540,User_034540,40,Male,Egypt,Business Owner,Bachelor,Married,89516.45,93.4,8.3,65.6,23.4,65.6,ESTJ,69.5,62.5,68.6,87.5,2024-09-10
34541,User_034541,36,Male,Brazil,Doctor,Primary,Single,69721.7,100.0,6.5,62.8,63.3,22.3,ENFJ,72.2,74.2,35.6,79.7,2025-11-23
34542,User_034542,42,Female,China,Teacher,Primary,Divorced,34843.49,97.9,9.2,65.4,46.8,21.5,ESTJ,52.8,79.9,41.9,78.7,2024-02-06
34543,User_034543,81,Female,India,Student,Higher Secondary,Married,58599.23,74.6,8.3,32.8,46.6,56.8,INTP,65.2,80.6,34.2,75.7,2025-04-11
34544,User_034544,49,Female,Sri Lanka,Unemployed,Secondary,Single,26189.54,91.9,7.0,74.8,56.4,50.5,ISTJ,43.1,66.6,55.4,95.6,2024-04-22
34545,User_034545,37,Male,Turkey,Nurse,Higher Secondary,Married,31919.7,100.0,6.2,79.9,24.6,47.2,ISTP,38.6,54.0,34.6,58.5,2025-01-28
34546,User_034546,60,Male,China,Retired,Bachelor,Married,22938.6,99.2,8.4,55.7,16.4,29.2,ESTJ,68.4,63.2,9.9,83.3,2024-02-16
34547,User_034547,43,Female,India,Doctor,Bachelor,Single,23666.7,100.0,5.3,38.6,27.8,35.2,ISFJ,52.4,63.8,33.2,74.1,2025-04-18
34548,User_034548,62,Male,Mexico,Homemaker,Secondary,Married,47169.84,91.4,8.1,78.3,28.3,33.2,ENFJ,59.6,63.3,30.4,85.0,2025-05-11
34549,User_034549,74,Female,Russia,Business Owner,Bachelor,Single,63083.01,95.0,6.1,64.0,32.4,22.5,ESFP,65.7,48.9,36.1,53.6,2025-04-01
34550,User_034550,36,Female,China,Business Owner,Higher Secondary,Married,45979.88,100.0,8.7,70.5,66.0,26.0,INTP,63.9,51.2,48.7,80.3,2025-08-05
34551,User_034551,33,Female,Philippines,Athlete,No formal,Married,62365.52,100.0,6.2,85.6,59.4,29.5,INTP,43.2,77.6,32.8,80.7,2025-03-29
34552,User_034552,52,Male,China,Researcher,Master,Married,48982.27,100.0,8.4,77.0,65.9,1.9,INFJ,56.1,71.8,15.6,69.7,2025-12-17
34553,User_034553,59,Male,Indonesia,Artist,Higher Secondary,Single,112583.65,100.0,7.4,68.1,58.4,56.9,INTJ,53.9,82.2,58.3,94.7,2025-07-27
34554,User_034554,50,Female,Brazil,Unemployed,Bachelor,Single,139629.56,94.8,6.4,85.8,34.6,50.0,ESFJ,51.0,64.4,20.4,79.4,2025-09-14
34555,User_034555,54,Female,Kenya,Artist,Secondary,Married,50853.93,84.5,8.1,43.0,69.3,26.6,INTJ,28.7,27.6,35.5,76.5,2024-01-08
34556,User_034556,40,Male,Australia,Engineer,Bachelor,Single,118612.94,100.0,8.2,69.1,50.9,51.6,ESFJ,47.9,60.2,30.6,100.0,2024-04-08
34557,User_034557,66,Female,Bangladesh,Athlete,Secondary,Single,72123.96,88.6,9.9,83.3,98.7,80.6,INFP,69.1,72.8,29.4,65.9,2024-07-05
34558,User_034558,46,Female,India,Homemaker,Higher Secondary,Married,29672.88,100.0,9.2,83.2,77.5,26.8,ISTJ,51.5,87.4,61.7,80.2,2024-07-18
34559,User_034559,39,Male,Brazil,Farmer,No formal,Married,20541.16,100.0,7.3,78.7,75.8,18.9,INTP,53.2,72.9,14.2,80.5,2025-09-28
34560,User_034560,34,Male,China,Homemaker,Bachelor,Married,17624.8,100.0,7.7,86.5,64.0,57.0,ENTJ,51.9,57.5,42.0,86.9,2024-02-14
34561,User_034561,62,Female,China,Government,Higher Secondary,Married,38769.97,89.4,6.9,100.0,34.0,56.2,ESTP,54.6,46.3,75.2,93.9,2025-07-15
34562,User_034562,42,Male,Ukraine,Doctor,Higher Secondary,Single,54748.85,100.0,11.0,100.0,80.7,54.5,ESTP,28.8,36.1,57.4,78.1,2024-02-29
34563,User_034563,34,Male,Vietnam,Teacher,Master,Married,47473.27,85.6,8.3,59.3,69.2,8.4,INTP,56.4,51.0,29.5,79.5,2025-09-05
34564,User_034564,38,Male,USA,Homemaker,Higher Secondary,Married,47748.69,100.0,9.4,58.6,65.0,64.5,ISFP,75.1,51.8,36.7,100.0,2025-08-16
34565,User_034565,55,Female,USA,Writer,Higher Secondary,Married,106097.92,72.4,6.5,68.3,72.0,7.0,INFP,64.4,45.8,22.8,65.7,2024-08-05
34566,User_034566,49,Male,Pakistan,IT Professional,No formal,Single,43546.11,93.7,7.9,74.0,66.4,76.0,ISFJ,33.8,52.3,24.4,75.6,2025-09-30
34567,User_034567,61,Female,Ukraine,Doctor,Bachelor,Single,126783.21,100.0,8.2,95.0,45.1,97.5,INFP,39.8,84.7,57.8,79.5,2024-03-06
34568,User_034568,85,Female,Bangladesh,Athlete,Secondary,Married,74263.47,78.0,4.8,36.3,39.3,29.8,ESFP,69.0,55.2,52.7,73.4,2025-05-05
34569,User_034569,38,Female,India,Engineer,Bachelor,Married,31548.49,98.1,6.7,57.4,56.4,37.0,ESFP,39.6,34.6,46.8,84.1,2025-06-04
34570,User_034570,56,Female,USA,Homemaker,Higher Secondary,Married,70007.92,96.2,6.8,85.4,58.2,24.6,INTP,35.5,39.4,52.1,37.9,2025-03-22
34571,User_034571,71,Female,Indonesia,Service,Higher Secondary,Married,31734.62,83.3,7.0,66.8,22.3,32.8,ISFP,49.0,34.4,34.7,66.1,2025-12-24
34572,User_034572,48,Female,Poland,IT Professional,No formal,Married,23679.87,94.4,9.2,48.2,69.0,27.9,ENTP,49.5,59.4,38.9,98.2,2024-08-02
34573,User_034573,49,Male,Pakistan,Unemployed,Bachelor,Married,65586.0,84.5,8.7,70.8,35.6,90.2,ENTJ,33.9,54.0,33.4,59.2,2025-10-21
34574,User_034574,34,Male,India,Sales,Primary,Married,29876.0,100.0,7.0,72.0,44.5,23.3,ENTP,40.9,61.4,14.1,98.8,2024-05-30
34575,User_034575,55,Male,Pakistan,Doctor,Secondary,Married,123658.53,92.4,7.7,62.5,29.8,36.8,ISTJ,68.6,60.2,20.8,81.2,2024-07-27
34576,User_034576,64,Female,Philippines,Engineer,PhD,Married,45261.87,97.0,7.7,48.0,77.9,29.3,ESFJ,78.2,62.7,37.6,81.4,2024-05-10
34577,User_034577,35,Female,Kenya,Homemaker,Secondary,Married,37993.04,100.0,7.8,60.6,45.9,82.2,ISTP,53.2,49.5,71.4,76.2,2025-04-29
34578,User_034578,41,Female,USA,Freelancer,Bachelor,Married,115887.63,84.8,7.2,73.6,75.2,42.5,ISTJ,32.0,17.4,44.9,69.6,2025-04-08
34579,User_034579,85,Female,China,Student,Master,Single,49989.59,87.7,8.7,49.3,62.5,49.4,ISTP,52.5,67.9,19.2,69.2,2024-04-09
34580,User_034580,74,Male,USA,Doctor,Bachelor,Married,40996.37,90.3,6.3,82.5,18.7,37.6,ISFJ,51.5,37.6,16.9,73.8,2024-05-30
34581,User_034581,54,Female,Nigeria,Government,Bachelor,Married,30146.73,100.0,6.4,76.0,35.0,78.4,ENTP,53.7,62.2,48.1,66.4,2024-04-07
34582,User_034582,58,Female,DR Congo,Business Owner,Bachelor,Married,54783.19,83.9,6.9,59.6,73.9,78.9,ISFP,24.1,36.6,38.6,73.1,2025-05-06
34583,User_034583,42,Female,India,Government,Secondary,Single,24673.8,100.0,8.3,76.6,41.9,66.5,ESFJ,47.3,21.0,13.9,63.7,2024-07-23
34584,User_034584,85,Female,USA,Freelancer,No formal,Single,30993.02,80.5,9.3,63.1,84.8,34.9,ENFP,50.2,63.6,31.3,73.4,2025-12-07
34585,User_034585,43,Female,Pakistan,Writer,Secondary,Married,73690.6,90.0,6.1,71.6,71.1,46.0,ENTJ,65.3,37.6,23.3,70.1,2025-09-29
34586,User_034586,62,Female,Russia,Unemployed,Secondary,Married,47613.68,81.8,4.5,68.1,46.1,100.0,ISFJ,15.4,54.4,46.2,78.3,2024-12-31
34587,User_034587,44,Female,India,Sales,Master,Married,42353.96,94.4,7.0,59.5,51.8,38.8,ISTP,43.6,34.5,34.0,78.0,2025-05-06
34588,User_034588,66,Male,India,Artist,Bachelor,Widowed,87507.5,93.7,10.8,40.3,37.6,43.6,INTP,37.2,48.0,44.6,59.4,2025-11-13
34589,User_034589,56,Female,China,Freelancer,Bachelor,Single,64791.91,100.0,6.6,66.4,45.3,29.6,ISFJ,56.8,78.1,58.2,83.6,2025-12-06
34590,User_034590,45,Male,Argentina,Service,Bachelor,Married,45793.61,99.4,8.5,59.1,47.3,68.5,ESFP,71.7,61.3,34.6,82.2,2024-04-18
34591,User_034591,56,Female,Brazil,Manager,Primary,Married,58995.83,100.0,6.2,88.8,22.5,89.7,ISFP,61.1,81.9,24.1,76.0,2025-02-03
34592,User_034592,34,Male,Kenya,Writer,Secondary,Married,55460.72,100.0,9.6,55.6,78.6,19.0,INFJ,32.6,37.3,26.3,81.2,2024-03-15
34593,User_034593,63,Male,Pakistan,Engineer,Bachelor,Married,83164.03,85.4,7.7,65.4,52.0,55.3,INFP,75.6,54.9,20.7,79.9,2024-11-25
