outcome_id,user_id,period,effort_score,surrender_score,balance_index,success_score,failure_score,productivity,creativity,leadership,financial_growth,career_growth,relationship_score,health_improvement,happiness_score,burnout_flag,success_label,recorded_at
39806,39806,H1-2025,61.1,57.2,96.1,70.8,30.9,45.6,38.9,71.5,40.3,63.6,51.0,48.8,65.4,0,1,2025-12-31
39807,39807,H1-2025,55.4,44.1,88.7,58.4,41.4,38.7,65.7,73.1,15.5,55.2,57.1,26.0,58.2,0,0,2025-12-31
39808,39808,Q2-2025,82.3,25.8,43.5,29.6,65.9,61.9,94.4,56.0,6.1,29.6,25.2,4.0,77.8,0,0,2025-12-31
39809,39809,Q4-2025,60.7,42.4,81.7,54.3,48.4,57.4,40.9,80.8,27.0,54.7,6.1,35.6,63.3,0,0,2025-12-31
39810,39810,H1-2025,63.5,74.3,89.2,59.2,41.8,50.0,78.2,88.5,32.1,74.9,25.2,17.3,71.9,0,0,2025-12-31
39811,39811,Q3-2025,37.7,69.7,68.0,60.1,38.7,32.6,79.8,55.0,50.5,51.4,37.4,48.9,59.6,0,0,2025-12-31
39812,39812,Q4-2025,75.4,67.3,91.9,66.8,26.8,50.0,58.6,75.7,28.5,45.1,52.7,17.6,72.8,0,1,2025-12-31
39813,39813,Q3-2025,84.3,4.7,20.4,22.6,71.2,48.4,45.7,42.7,-13.7,4.5,22.9,31.1,56.3,0,0,2025-12-31
39814,39814,Q1-2025,48.4,53.0,95.4,56.2,57.7,32.9,50.4,79.1,14.0,20.9,48.1,66.6,68.0,0,0,2025-12-31
39815,39815,Q2-2025,69.5,22.1,52.6,57.4,41.6,38.2,81.2,60.4,42.6,35.2,17.9,51.0,86.2,0,0,2025-12-31
39816,39816,Q3-2025,85.2,40.0,54.8,43.9,61.4,23.3,55.5,65.5,33.0,40.3,32.4,36.4,77.5,0,0,2025-12-31
39817,39817,Q2-2025,70.0,18.7,48.7,36.0,67.9,50.9,46.8,51.7,19.8,35.5,24.2,32.8,54.6,0,0,2025-12-31
39818,39818,Q1-2025,39.7,47.2,92.5,81.5,18.5,67.5,71.8,79.6,39.4,67.8,45.7,35.3,48.7,0,1,2025-12-31
39819,39819,H1-2025,42.5,25.4,82.9,55.7,53.1,32.5,58.9,73.6,33.1,47.3,27.3,51.8,31.0,0,0,2025-12-31
39820,39820,H1-2025,20.0,70.7,49.3,30.0,86.7,35.7,34.5,67.4,12.6,35.9,36.8,19.3,64.9,0,0,2025-12-31
39821,39821,H1-2025,57.7,41.1,83.4,60.0,43.1,34.8,25.9,78.1,25.2,61.2,33.0,36.8,31.6,0,0,2025-12-31
39822,39822,H1-2025,48.8,40.8,92.0,88.8,10.5,51.3,28.5,86.9,40.9,77.9,26.1,46.0,42.6,0,1,2025-12-31
39823,39823,H2-2025,51.5,18.3,66.8,60.3,46.1,61.3,31.5,59.0,40.5,38.8,0.1,33.4,56.4,0,0,2025-12-31
39824,39824,H2-2025,86.1,29.0,42.9,28.8,77.3,55.3,71.4,60.6,8.9,6.6,30.6,21.3,58.7,0,0,2025-12-31
39825,39825,Q4-2025,45.7,19.6,73.9,62.2,40.9,57.2,40.9,72.4,42.1,60.4,30.7,35.1,53.1,0,0,2025-12-31
39826,39826,Q2-2025,35.5,44.7,90.8,91.2,0.0,31.7,36.2,91.0,58.5,53.4,28.5,38.3,50.9,0,1,2025-12-31
39827,39827,H1-2025,82.1,30.1,48.0,44.3,41.0,77.6,64.4,53.0,1.1,56.1,25.2,38.9,42.9,1,0,2025-12-31
39828,39828,Q1-2025,62.3,35.9,73.6,53.2,42.0,47.1,45.5,53.4,8.2,29.3,27.4,32.4,67.5,1,0,2025-12-31
39829,39829,Q3-2025,81.8,6.2,24.4,39.6,65.7,65.5,44.1,49.1,20.5,28.6,25.1,31.8,48.5,0,0,2025-12-31
39830,39830,Q4-2025,73.4,73.4,100.0,60.3,42.0,53.1,58.4,78.1,14.8,57.8,47.9,43.8,74.5,0,0,2025-12-31
39831,39831,Q4-2025,71.9,28.2,56.3,55.5,45.8,70.9,59.7,91.6,26.5,52.3,7.4,14.7,77.2,0,0,2025-12-31
39832,39832,Q1-2025,85.6,13.7,28.1,33.7,65.6,62.2,40.2,59.5,22.5,16.6,14.0,21.5,60.2,0,0,2025-12-31
39833,39833,Q4-2025,56.3,64.4,91.9,58.5,41.7,79.3,85.7,94.8,14.3,75.3,72.4,42.6,64.8,0,0,2025-12-31
39834,39834,Q2-2025,58.6,40.9,82.3,63.2,34.6,46.0,33.7,64.1,66.5,48.6,12.7,30.5,34.6,0,0,2025-12-31
39835,39835,Q4-2025,68.7,62.7,94.0,64.5,38.7,48.4,63.2,92.1,58.6,62.3,33.5,26.0,53.1,0,0,2025-12-31
39836,39836,H1-2025,57.1,15.1,58.0,45.8,54.1,60.8,26.8,50.3,24.4,49.1,3.5,12.6,45.3,0,0,2025-12-31
39837,39837,Q1-2025,77.4,22.8,45.4,33.1,66.9,44.4,35.6,45.9,-3.5,39.6,25.2,-2.3,44.7,0,0,2025-12-31
39838,39838,H1-2025,59.3,31.2,71.9,64.4,40.4,43.1,57.0,62.2,10.4,53.1,26.1,22.1,48.5,0,0,2025-12-31
39839,39839,Q3-2025,81.2,52.5,71.3,62.7,41.2,64.9,73.0,77.1,37.4,55.6,53.3,25.5,48.5,0,0,2025-12-31
39840,39840,Q2-2025,57.5,37.1,79.6,61.6,36.6,55.0,86.1,76.3,23.9,31.7,39.7,22.9,68.8,0,0,2025-12-31
39841,39841,Q2-2025,45.7,23.1,77.4,65.5,38.1,48.2,68.2,68.9,39.9,78.4,38.9,0.8,68.9,1,1,2025-12-31
39842,39842,Q3-2025,54.2,43.7,89.5,77.0,29.3,51.7,67.9,94.1,13.0,76.5,27.4,45.2,75.6,0,1,2025-12-31
39843,39843,H2-2025,65.0,40.4,75.4,58.4,38.7,56.0,86.3,55.5,23.3,23.4,22.7,48.0,59.3,0,0,2025-12-31
39844,39844,Q3-2025,47.1,8.7,61.6,53.3,45.8,24.1,33.6,41.5,27.4,41.1,16.6,41.9,45.0,0,0,2025-12-31
39845,39845,Q4-2025,64.4,34.2,69.8,51.6,42.8,75.6,70.7,55.6,11.1,36.1,28.2,38.2,59.1,0,0,2025-12-31
39846,39846,Q4-2025,50.7,13.4,62.7,58.9,38.7,42.6,42.3,52.2,53.8,50.4,12.3,41.7,71.1,0,0,2025-12-31
39847,39847,Q3-2025,79.8,29.7,49.9,30.7,73.1,54.1,39.8,56.7,40.2,40.1,4.2,-21.3,67.3,1,0,2025-12-31
39848,39848,Q4-2025,46.1,42.6,96.5,80.9,24.9,63.3,48.5,90.8,51.2,48.2,49.3,47.9,48.8,0,1,2025-12-31
39849,39849,H2-2025,34.7,9.2,74.5,58.9,35.5,38.5,75.2,96.5,18.3,34.4,7.4,30.2,71.8,0,0,2025-12-31
39850,39850,H1-2025,73.8,29.1,55.3,35.2,64.3,66.5,43.5,71.5,17.1,33.9,0.0,35.1,68.3,0,0,2025-12-31
39851,39851,H2-2025,68.1,57.5,89.4,74.3,39.0,57.1,34.7,79.0,69.4,72.4,51.3,52.9,55.9,0,1,2025-12-31
39852,39852,Q3-2025,67.4,67.6,99.8,73.8,32.2,50.8,30.4,88.6,56.8,60.3,50.0,26.9,56.2,0,1,2025-12-31
39853,39853,H2-2025,92.4,60.8,68.4,52.1,47.1,33.9,44.8,63.1,12.7,33.5,22.1,36.9,56.3,0,0,2025-12-31
39854,39854,H1-2025,65.5,16.8,51.3,37.8,50.2,48.2,17.7,65.0,32.3,22.6,25.6,14.0,45.2,1,0,2025-12-31
39855,39855,Q1-2025,98.1,15.6,17.5,41.6,65.7,61.4,8.1,59.2,1.1,46.5,20.4,20.0,39.4,0,0,2025-12-31
39856,39856,H1-2025,49.0,53.6,95.4,77.5,9.4,53.3,84.9,85.9,34.6,66.6,45.6,34.1,53.8,0,1,2025-12-31
39857,39857,H2-2025,94.2,73.3,79.1,79.8,14.9,51.6,62.3,55.9,25.3,58.4,51.6,22.8,63.5,0,1,2025-12-31
39858,39858,H1-2025,63.9,28.9,65.0,49.6,60.1,54.1,37.7,75.3,8.4,45.4,28.3,12.3,48.9,0,0,2025-12-31
39859,39859,Q3-2025,63.8,39.2,75.4,65.8,18.6,63.1,33.1,68.0,29.9,41.6,46.0,35.4,79.6,0,1,2025-12-31
39860,39860,Q3-2025,89.2,55.9,66.7,61.2,26.5,69.6,45.2,63.8,45.0,46.5,26.8,37.1,45.2,0,0,2025-12-31
39861,39861,Q3-2025,71.0,25.1,54.1,47.5,45.4,55.7,69.6,43.1,39.8,50.1,9.6,45.7,59.7,0,0,2025-12-31
39862,39862,Q2-2025,72.6,37.8,65.2,54.9,44.0,57.9,21.2,67.3,23.9,66.9,28.6,23.5,72.1,0,0,2025-12-31
39863,39863,H1-2025,78.7,18.7,40.0,61.3,41.9,60.7,80.2,56.4,58.1,53.6,35.2,10.6,74.3,0,0,2025-12-31
39864,39864,H2-2025,81.4,20.9,39.5,47.5,54.7,60.3,81.8,56.8,23.6,29.7,20.9,45.3,48.9,0,0,2025-12-31
39865,39865,Q1-2025,26.8,42.7,84.1,63.4,45.9,34.1,50.3,77.3,60.6,55.8,60.8,53.5,57.2,1,0,2025-12-31
39866,39866,Q4-2025,70.8,25.6,54.8,68.1,27.6,80.8,82.5,70.7,32.5,53.5,21.2,29.8,67.6,0,1,2025-12-31
39867,39867,Q2-2025,43.3,43.9,99.4,77.9,30.2,50.1,99.3,67.2,41.6,63.9,35.3,25.8,68.5,0,1,2025-12-31
39868,39868,Q1-2025,27.0,35.8,91.2,76.4,29.0,52.6,85.0,77.9,24.2,59.6,31.6,42.6,71.4,0,1,2025-12-31
39869,39869,H2-2025,78.0,51.4,73.4,55.6,34.0,47.3,45.7,45.0,14.6,48.6,16.2,-5.5,62.6,0,0,2025-12-31
39870,39870,Q3-2025,55.3,31.9,76.6,72.8,28.2,28.1,30.6,72.2,59.9,63.0,20.6,49.2,50.9,0,1,2025-12-31
39871,39871,H2-2025,57.8,17.3,59.5,43.5,60.0,57.7,54.9,48.8,16.3,41.0,21.9,57.8,72.8,0,0,2025-12-31
39872,39872,H2-2025,66.9,56.5,89.6,73.6,33.9,60.4,26.8,69.7,28.6,61.9,20.8,13.6,74.1,0,1,2025-12-31
39873,39873,Q4-2025,41.8,41.6,99.8,65.7,27.5,45.7,49.4,80.0,33.3,55.7,19.4,46.6,68.5,0,1,2025-12-31
39874,39874,Q4-2025,56.5,35.1,78.6,62.8,41.3,59.5,83.1,79.2,13.1,63.6,36.9,13.0,61.4,0,0,2025-12-31
39875,39875,Q2-2025,52.1,64.3,87.8,62.0,35.5,52.3,56.0,79.0,38.2,43.8,31.8,28.5,64.1,0,0,2025-12-31
39876,39876,Q2-2025,50.5,29.0,78.5,63.3,30.6,72.9,51.2,62.4,19.2,56.5,25.3,31.4,31.2,0,0,2025-12-31
39877,39877,Q2-2025,28.8,12.1,83.3,59.2,41.5,56.0,6.3,67.6,5.2,51.8,3.4,12.7,38.9,0,0,2025-12-31
39878,39878,Q2-2025,77.7,48.9,71.2,46.6,58.9,45.9,55.4,77.4,15.0,43.6,39.7,36.7,57.7,0,0,2025-12-31
39879,39879,H1-2025,43.5,8.1,64.6,56.6,51.5,42.7,89.4,33.3,38.1,25.6,16.7,15.1,70.0,0,0,2025-12-31
39880,39880,Q2-2025,54.8,40.5,85.7,52.9,36.7,44.7,77.2,75.3,21.7,44.5,19.3,27.5,69.4,0,0,2025-12-31
39881,39881,Q2-2025,55.3,66.0,89.3,52.5,43.2,23.8,21.1,69.2,58.3,38.4,52.7,28.1,51.1,0,0,2025-12-31
39882,39882,Q2-2025,69.5,20.5,51.0,52.5,51.7,62.6,77.9,39.4,10.0,28.8,7.9,37.0,48.5,0,0,2025-12-31
39883,39883,Q4-2025,86.6,48.4,61.8,62.8,37.1,68.1,59.6,51.3,33.0,56.6,38.4,35.6,91.5,0,0,2025-12-31
39884,39884,Q2-2025,52.6,68.7,83.9,71.0,31.8,69.2,80.7,83.4,22.9,67.7,37.4,63.6,65.2,0,1,2025-12-31
39885,39885,H1-2025,100.0,60.7,60.7,42.6,52.9,51.8,24.8,59.5,18.4,31.9,42.7,51.6,68.8,0,0,2025-12-31
39886,39886,H2-2025,69.4,64.4,95.0,51.7,32.8,34.7,51.6,79.7,4.3,44.4,58.5,43.1,54.6,0,0,2025-12-31
39887,39887,H2-2025,77.3,41.7,64.4,61.6,39.3,55.4,50.7,73.4,18.8,49.7,24.9,29.4,45.1,0,0,2025-12-31
39888,39888,Q1-2025,82.8,36.7,53.9,54.2,42.7,68.7,61.8,37.4,28.4,32.5,23.5,24.3,36.4,0,0,2025-12-31
39889,39889,Q2-2025,89.3,10.2,20.9,17.3,90.8,30.1,48.1,43.3,12.8,11.4,8.7,23.7,45.7,1,0,2025-12-31
39890,39890,Q4-2025,51.8,26.3,74.5,41.9,60.8,62.8,43.5,70.8,26.4,39.0,26.6,31.3,50.9,0,0,2025-12-31
39891,39891,Q1-2025,57.1,22.0,64.9,51.8,56.3,48.2,43.9,66.5,42.9,27.9,15.4,52.6,61.0,0,0,2025-12-31
39892,39892,Q1-2025,37.3,74.6,62.7,56.3,52.0,23.2,73.7,60.8,17.7,40.5,40.1,47.6,66.9,0,0,2025-12-31
39893,39893,Q1-2025,61.4,19.9,58.5,58.6,46.1,36.7,42.2,58.0,43.4,48.2,32.8,30.9,68.6,0,0,2025-12-31
39894,39894,H2-2025,74.2,23.7,49.5,62.9,28.0,84.6,74.5,63.1,54.1,40.7,31.0,80.4,58.1,0,0,2025-12-31
39895,39895,Q1-2025,84.1,87.6,96.5,69.0,32.2,44.5,61.0,66.0,57.2,54.1,49.3,28.0,60.7,0,1,2025-12-31
39896,39896,H1-2025,43.2,48.0,95.2,64.4,38.0,45.6,78.3,67.2,40.8,64.8,25.2,28.2,69.9,0,0,2025-12-31
39897,39897,H2-2025,46.3,41.8,95.5,85.3,3.3,32.9,67.1,76.6,19.3,71.8,29.5,14.2,38.0,1,1,2025-12-31
39898,39898,Q1-2025,61.8,66.5,95.3,48.9,36.2,8.2,71.0,60.5,14.6,39.3,48.3,24.3,63.8,0,0,2025-12-31
39899,39899,Q2-2025,100.0,58.5,58.5,58.2,43.7,67.0,91.3,56.8,25.1,66.1,27.3,49.0,37.6,0,0,2025-12-31
39900,39900,H1-2025,50.1,59.6,90.5,69.5,42.3,57.4,82.3,61.6,25.7,66.2,29.9,25.1,54.0,0,1,2025-12-31
39901,39901,Q1-2025,73.9,41.8,67.9,51.6,53.7,44.7,22.4,45.8,7.6,34.0,29.2,51.2,54.9,0,0,2025-12-31
39902,39902,Q1-2025,38.4,56.5,81.9,56.9,42.9,54.3,68.1,57.3,8.5,42.3,44.7,48.8,54.9,0,0,2025-12-31
39903,39903,Q2-2025,44.6,46.9,97.7,61.3,34.8,47.5,49.2,90.4,41.9,42.4,47.8,50.3,75.4,0,0,2025-12-31
39904,39904,H1-2025,37.6,25.3,87.7,70.8,22.5,25.3,26.3,73.8,31.6,60.5,20.6,29.0,43.8,0,1,2025-12-31
39905,39905,Q1-2025,67.5,22.6,55.1,44.7,56.5,52.5,53.1,46.9,15.2,14.7,16.9,15.8,43.0,0,0,2025-12-31
39906,39906,Q1-2025,54.2,55.3,98.9,73.5,34.6,42.0,48.3,69.2,62.0,47.7,26.2,31.2,36.4,1,1,2025-12-31
39907,39907,Q2-2025,76.6,81.4,95.2,70.2,20.0,47.7,51.7,81.6,36.5,50.8,50.1,28.7,63.3,0,1,2025-12-31
39908,39908,Q4-2025,65.7,21.9,56.2,56.3,38.7,53.6,54.3,74.7,41.4,56.0,26.5,43.9,49.5,0,0,2025-12-31
39909,39909,H2-2025,37.2,75.5,61.7,61.5,45.1,52.0,59.2,71.6,45.3,64.8,51.2,38.5,100.0,0,0,2025-12-31
39910,39910,H2-2025,55.4,29.8,74.4,62.1,30.8,43.5,33.3,58.4,47.9,55.4,25.9,33.5,59.9,0,0,2025-12-31
39911,39911,H1-2025,64.2,39.3,75.1,61.3,36.6,33.6,55.8,44.7,7.2,43.5,36.0,55.1,72.0,0,0,2025-12-31
39912,39912,Q2-2025,52.3,32.5,80.2,58.3,40.1,51.4,99.0,82.1,16.0,53.1,33.6,83.8,67.3,0,0,2025-12-31
39913,39913,Q1-2025,77.2,35.4,58.2,42.8,53.1,64.2,68.6,72.9,16.3,46.9,19.9,27.3,67.1,0,0,2025-12-31
39914,39914,Q2-2025,74.4,60.4,86.0,75.8,15.8,37.0,70.4,88.4,50.9,43.2,55.2,60.4,47.8,0,1,2025-12-31
39915,39915,H2-2025,29.7,56.5,73.2,62.3,47.2,49.2,61.7,54.5,27.7,38.3,28.6,43.4,62.3,0,0,2025-12-31
39916,39916,H1-2025,47.3,19.7,72.4,52.8,41.3,27.0,48.1,60.2,23.8,45.4,35.5,43.2,43.5,1,0,2025-12-31
39917,39917,Q3-2025,76.3,43.9,67.6,61.8,28.0,55.5,93.1,50.3,13.7,35.6,49.4,45.0,52.3,0,0,2025-12-31
39918,39918,H1-2025,58.3,30.7,72.4,55.2,45.6,68.5,51.8,61.3,2.8,56.1,18.6,41.4,43.1,0,0,2025-12-31
39919,39919,Q3-2025,84.7,42.8,58.1,70.7,32.0,57.9,73.2,78.3,28.8,60.4,27.9,68.2,56.9,0,1,2025-12-31
39920,39920,H2-2025,47.4,30.9,83.5,68.5,32.8,42.7,18.8,68.5,56.4,36.9,27.6,21.5,55.9,0,1,2025-12-31
39921,39921,Q1-2025,54.0,13.9,59.9,41.2,67.5,23.8,43.5,60.0,13.8,39.6,15.4,2.3,61.6,0,0,2025-12-31
39922,39922,Q3-2025,83.2,28.5,45.3,58.5,51.8,79.1,52.9,65.9,21.1,59.2,18.1,27.7,49.1,0,0,2025-12-31
39923,39923,H1-2025,40.8,72.7,68.1,58.2,30.7,49.6,41.0,52.5,42.8,37.6,54.7,8.7,57.0,0,0,2025-12-31
39924,39924,H1-2025,56.4,42.3,85.9,52.2,58.0,24.8,35.0,84.6,55.2,30.1,45.7,16.1,68.9,0,0,2025-12-31
39925,39925,Q1-2025,36.6,49.1,87.5,70.6,26.9,49.7,79.3,54.2,61.9,50.9,49.1,38.2,46.1,0,1,2025-12-31
39926,39926,Q4-2025,48.3,65.6,82.7,59.0,43.1,45.9,78.4,92.4,14.4,46.1,45.2,35.2,70.0,0,0,2025-12-31
39927,39927,Q1-2025,68.5,32.4,63.9,64.2,33.0,64.5,47.1,66.1,31.3,41.1,17.5,41.5,70.3,0,0,2025-12-31
39928,39928,H2-2025,79.1,49.6,70.5,57.9,35.9,58.4,53.7,74.8,6.2,48.2,35.5,33.2,63.5,0,0,2025-12-31
39929,39929,Q4-2025,84.7,31.5,46.8,74.8,27.8,48.5,57.2,48.2,44.1,63.3,18.6,24.9,38.9,0,1,2025-12-31
39930,39930,H1-2025,78.0,65.4,87.4,73.6,29.8,55.1,71.1,92.1,53.4,58.1,33.4,52.7,72.8,0,1,2025-12-31
39931,39931,Q2-2025,35.1,34.5,99.4,76.6,17.1,73.4,85.0,77.9,46.7,43.4,25.0,54.5,67.8,0,1,2025-12-31
39932,39932,Q2-2025,69.2,56.9,87.7,54.7,51.0,49.5,51.2,57.7,5.4,52.4,40.1,11.5,56.0,0,0,2025-12-31
39933,39933,Q1-2025,60.9,49.7,88.8,55.7,40.0,53.6,37.9,70.1,14.3,43.9,33.8,20.1,47.6,0,0,2025-12-31
39934,39934,H1-2025,74.8,13.1,38.3,27.1,70.1,39.6,18.3,68.6,28.8,29.7,18.5,63.3,42.1,0,0,2025-12-31
39935,39935,Q1-2025,50.3,25.8,75.5,67.3,36.9,48.7,31.5,47.1,41.3,41.6,24.8,28.8,65.2,0,1,2025-12-31
39936,39936,Q3-2025,41.6,60.7,80.9,38.9,64.8,46.1,82.4,71.8,20.0,33.8,41.6,51.0,61.9,0,0,2025-12-31
39937,39937,H1-2025,56.2,44.1,87.9,65.8,26.0,78.7,73.9,71.2,34.9,62.4,48.8,41.3,41.8,0,1,2025-12-31
39938,39938,Q4-2025,70.4,40.9,70.5,65.0,36.4,79.3,55.5,43.0,63.2,57.4,51.3,38.0,45.4,0,1,2025-12-31
39939,39939,Q1-2025,36.2,33.0,96.8,71.6,30.4,45.2,25.9,84.4,43.4,64.3,13.2,31.3,69.7,0,1,2025-12-31
39940,39940,Q1-2025,58.8,47.7,88.9,82.1,23.3,66.9,46.3,78.1,40.0,63.3,40.4,34.2,88.1,0,1,2025-12-31
39941,39941,H2-2025,23.2,22.9,99.7,65.6,36.3,37.9,31.0,89.9,44.1,53.8,21.0,58.8,79.8,0,1,2025-12-31
39942,39942,Q1-2025,33.0,35.7,97.3,49.9,50.6,19.7,73.3,98.9,21.4,54.5,39.1,50.3,46.6,0,0,2025-12-31
39943,39943,Q1-2025,56.8,44.2,87.4,65.4,30.6,49.5,73.4,74.5,34.8,57.4,20.6,58.2,41.3,0,1,2025-12-31
39944,39944,H1-2025,55.1,49.1,94.0,49.5,48.4,54.7,55.5,72.8,46.1,30.7,18.6,20.9,58.0,0,0,2025-12-31
39945,39945,H1-2025,100.0,48.9,48.9,47.7,39.4,82.1,66.6,56.6,19.2,47.2,25.2,43.4,71.4,0,0,2025-12-31
39946,39946,H1-2025,67.8,19.1,51.3,48.6,55.6,20.9,47.4,72.4,24.4,48.6,18.2,48.7,22.3,0,0,2025-12-31
39947,39947,H2-2025,71.4,55.6,84.2,70.8,27.2,75.6,80.3,63.3,55.1,55.0,29.5,24.0,70.6,0,1,2025-12-31
39948,39948,H2-2025,90.7,44.6,53.9,55.3,47.3,47.4,59.4,32.6,19.6,33.5,49.8,16.0,63.1,0,0,2025-12-31
39949,39949,Q4-2025,69.6,32.7,63.1,51.8,48.1,60.3,78.8,66.0,34.6,45.0,45.4,31.1,75.0,0,0,2025-12-31
39950,39950,H2-2025,44.0,47.7,96.3,56.4,54.2,33.8,19.8,75.4,11.4,54.7,28.2,57.5,59.2,0,0,2025-12-31
39951,39951,Q2-2025,74.7,48.5,73.8,55.0,47.4,94.4,75.1,56.2,21.9,50.0,30.5,47.6,41.7,0,0,2025-12-31
39952,39952,H1-2025,43.6,8.7,65.1,70.2,23.3,50.7,40.6,60.4,20.7,42.0,0.0,11.9,36.3,0,1,2025-12-31
39953,39953,Q2-2025,16.8,46.6,70.2,63.3,34.2,42.5,33.6,63.7,28.4,43.9,22.1,17.6,46.4,0,0,2025-12-31
39954,39954,H2-2025,99.6,38.7,39.1,36.9,64.9,72.3,91.0,56.9,35.1,32.0,21.8,35.4,65.5,0,0,2025-12-31
39955,39955,Q1-2025,61.4,43.6,82.2,62.2,33.2,55.6,70.4,53.6,42.2,52.9,20.3,43.5,72.6,0,0,2025-12-31
39956,39956,Q4-2025,76.7,9.8,33.1,19.8,82.1,55.3,94.7,67.0,7.8,13.8,3.7,6.6,44.1,0,0,2025-12-31
39957,39957,Q1-2025,53.4,73.8,79.6,54.7,36.4,46.8,86.9,70.8,29.8,41.9,33.4,61.2,41.2,0,0,2025-12-31
39958,39958,Q4-2025,66.6,12.8,46.2,51.4,50.7,29.4,43.2,48.4,30.2,46.4,17.4,15.0,73.2,0,0,2025-12-31
39959,39959,Q1-2025,75.6,39.3,63.7,33.2,69.7,27.1,20.1,89.0,41.5,47.0,14.4,15.6,49.7,0,0,2025-12-31
39960,39960,H2-2025,82.3,68.1,85.8,66.9,30.2,30.8,82.8,68.0,11.5,59.3,42.1,1.0,70.4,0,1,2025-12-31
39961,39961,Q2-2025,53.0,13.3,60.3,54.3,37.6,38.6,20.8,54.1,18.6,42.4,5.8,32.4,29.6,0,0,2025-12-31
39962,39962,Q4-2025,61.6,62.4,99.2,68.1,39.9,52.1,70.7,67.1,29.6,52.4,49.1,46.7,54.4,0,1,2025-12-31
39963,39963,H2-2025,63.5,23.1,59.6,53.1,54.0,50.6,42.3,58.7,35.1,33.8,25.1,56.1,23.4,0,0,2025-12-31
39964,39964,H1-2025,89.6,57.4,67.8,52.3,52.4,56.9,69.2,74.2,8.1,60.5,54.2,47.1,64.7,0,0,2025-12-31
39965,39965,Q3-2025,76.8,61.9,85.1,55.2,46.5,37.3,42.7,70.6,18.2,61.0,34.2,37.8,67.4,0,0,2025-12-31
39966,39966,Q2-2025,50.4,57.7,92.7,76.3,21.7,50.7,59.3,73.3,67.8,70.7,32.0,61.5,45.7,0,1,2025-12-31
39967,39967,Q1-2025,23.6,22.3,98.7,83.0,11.8,28.8,74.0,68.4,47.5,61.6,7.4,15.5,54.8,0,1,2025-12-31
39968,39968,Q3-2025,76.4,21.2,44.8,47.4,47.7,50.7,82.0,53.2,28.6,44.9,38.2,27.2,52.6,0,0,2025-12-31
39969,39969,Q3-2025,66.0,58.4,92.4,61.7,41.7,53.7,52.8,75.9,33.6,53.0,51.3,47.2,75.5,0,0,2025-12-31
39970,39970,H1-2025,62.5,11.7,49.2,46.2,46.5,57.1,43.9,44.3,-0.6,34.6,9.7,35.2,70.4,0,0,2025-12-31
39971,39971,Q3-2025,16.9,76.4,40.5,27.3,71.9,64.0,43.6,67.5,6.0,32.6,44.5,68.4,97.1,0,0,2025-12-31
39972,39972,Q1-2025,32.2,33.1,99.1,71.1,26.5,52.1,65.8,74.9,30.4,67.7,24.1,33.0,48.2,0,1,2025-12-31
39973,39973,Q2-2025,63.4,50.9,87.5,57.5,42.6,40.4,58.8,71.3,28.9,52.3,21.7,44.1,36.1,0,0,2025-12-31
39974,39974,Q2-2025,32.6,10.1,77.5,66.9,25.4,54.8,87.8,70.6,33.7,49.9,17.0,37.0,38.7,0,1,2025-12-31
39975,39975,Q2-2025,7.5,27.5,80.0,66.0,23.2,23.7,54.2,80.9,29.5,42.9,23.4,39.0,33.6,0,1,2025-12-31
39976,39976,H1-2025,51.5,74.2,77.3,59.6,29.3,39.6,55.2,61.3,32.4,44.3,42.6,28.9,72.5,0,0,2025-12-31
39977,39977,Q3-2025,33.2,89.2,44.0,44.8,58.3,30.0,27.5,75.7,32.8,39.0,60.5,38.0,77.5,0,0,2025-12-31
39978,39978,Q2-2025,52.3,30.5,78.2,67.4,30.3,17.3,79.6,65.9,11.5,47.4,30.7,34.0,51.6,0,1,2025-12-31
39979,39979,H1-2025,33.9,42.3,91.6,63.8,39.0,42.2,87.4,57.1,34.0,60.4,29.1,40.4,51.9,0,0,2025-12-31
39980,39980,Q4-2025,92.7,55.6,62.9,60.7,48.3,61.1,67.8,76.5,36.0,40.5,34.8,37.8,50.6,0,0,2025-12-31
39981,39981,Q4-2025,71.0,60.3,89.3,81.7,21.1,62.3,46.5,78.2,35.6,73.8,46.7,50.2,71.5,0,1,2025-12-31
39982,39982,Q2-2025,79.3,0.0,20.7,50.2,51.8,82.9,44.1,64.1,-5.3,36.2,7.2,62.2,58.6,0,0,2025-12-31
39983,39983,Q3-2025,84.5,44.0,59.5,49.9,40.0,52.9,63.8,57.3,22.1,57.0,9.6,52.5,61.0,0,0,2025-12-31
39984,39984,Q1-2025,55.2,63.6,91.6,56.8,49.0,59.2,64.4,81.1,28.6,58.1,9.7,23.5,57.6,1,0,2025-12-31
39985,39985,Q2-2025,63.4,49.8,86.4,69.4,29.5,61.5,30.9,72.1,48.0,60.4,17.3,37.1,65.7,0,1,2025-12-31
39986,39986,Q1-2025,70.1,0.0,29.9,25.7,79.5,44.5,54.8,65.4,5.9,32.0,0.0,59.7,41.6,0,0,2025-12-31
39987,39987,Q1-2025,63.0,67.0,96.0,74.6,23.5,57.9,60.5,70.7,38.7,48.1,51.5,54.7,65.0,0,1,2025-12-31
39988,39988,H2-2025,90.0,35.9,45.9,43.6,44.3,36.1,37.8,28.8,37.6,25.1,29.4,27.8,69.4,1,0,2025-12-31
