env_id,user_id,work_environment,noise_level,family_support,peer_influence,financial_pressure,job_security,work_life_balance,social_pressure,cultural_factor,digital_exposure,internet_usage,community_support,mentor_presence,competition_level,opportunity_index,stress_triggers,growth_opportunities,recorded_at
65507,65507,Office,22.1,86.2,49.6,32.2,38.2,42.4,54.9,54.6,30.9,47.2,27.1,0,71.2,30.1,43.6,34.4,2025-06-30
65508,65508,Home,27.5,59.3,27.5,40.2,63.2,52.8,63.1,36.6,44.8,64.6,38.1,0,100.0,49.4,86.4,42.7,2025-06-30
65509,65509,Outdoor,54.8,48.9,64.8,12.8,61.7,57.2,46.2,25.1,29.5,29.5,50.3,0,3.2,77.5,11.8,95.4,2025-06-30
65510,65510,Field,27.4,29.1,22.2,51.5,49.7,73.3,43.0,49.3,33.2,23.0,35.5,0,30.7,34.9,36.2,21.3,2025-06-30
65511,65511,Hybrid,48.6,75.2,65.8,0.0,50.4,55.4,65.9,27.3,27.3,63.7,77.9,0,27.6,49.4,58.6,32.8,2025-06-30
65512,65512,Office,54.4,75.3,31.0,27.2,54.9,67.5,30.3,76.4,10.6,80.7,51.1,1,63.9,45.3,82.2,61.1,2025-06-30
65513,65513,Outdoor,66.9,76.2,41.1,45.8,73.9,63.0,54.8,34.5,17.9,48.1,69.8,1,65.5,39.1,47.4,43.4,2025-06-30
65514,65514,Factory,40.8,39.4,77.9,59.4,37.8,60.9,48.0,42.9,40.0,74.1,50.0,1,29.4,66.1,74.2,67.0,2025-06-30
65515,65515,Field,80.6,81.1,71.4,35.4,32.5,81.3,49.6,51.2,26.6,55.8,43.6,0,67.1,78.9,69.6,87.6,2025-06-30
65516,65516,Field,38.9,40.7,85.6,2.5,62.2,73.8,72.1,66.1,24.6,29.0,63.8,0,45.1,44.4,47.3,41.0,2025-06-30
65517,65517,Office,66.2,47.0,57.6,45.9,40.3,53.9,45.1,0.0,31.8,70.1,63.3,0,55.7,72.4,48.2,66.7,2025-06-30
65518,65518,Field,29.6,87.2,33.1,57.1,43.6,69.8,61.5,92.5,41.4,62.6,52.0,0,11.7,43.0,9.6,46.3,2025-06-30
65519,65519,Hybrid,56.5,22.4,37.7,29.7,54.8,72.6,52.8,71.7,51.0,52.0,12.9,1,33.1,43.1,58.2,64.5,2025-06-30
65520,65520,Hybrid,57.6,16.1,82.7,72.8,64.1,45.6,59.6,23.5,7.4,73.9,47.9,0,83.2,83.0,88.5,77.5,2025-06-30
65521,65521,Outdoor,21.2,66.9,57.4,42.8,79.0,46.9,32.0,31.8,68.6,63.2,38.3,0,15.2,16.6,36.9,54.0,2025-06-30
65522,65522,Factory,47.7,44.7,50.2,39.4,61.8,63.5,32.2,66.9,81.7,28.3,82.9,0,41.0,100.0,12.7,86.4,2025-06-30
65523,65523,Office,41.7,53.0,40.1,36.9,100.0,81.8,48.6,38.0,54.7,88.0,20.8,1,40.8,56.0,61.1,44.8,2025-06-30
65524,65524,Office,28.9,45.7,29.9,12.6,46.2,50.1,53.5,65.9,17.6,47.5,56.4,0,45.8,100.0,51.6,89.9,2025-06-30
65525,65525,Field,36.8,61.6,74.4,27.5,70.1,54.7,68.5,76.4,16.0,50.7,23.6,0,35.5,53.9,49.3,50.6,2025-06-30
65526,65526,Outdoor,66.2,81.8,67.1,77.4,87.5,44.4,59.2,67.9,50.8,61.7,70.7,1,31.2,65.3,63.2,45.9,2025-06-30
65527,65527,Hybrid,38.7,91.1,25.5,17.3,89.6,60.0,81.2,30.5,29.9,28.6,78.8,1,56.0,74.9,79.7,54.0,2025-06-30
65528,65528,Outdoor,53.7,72.5,58.1,2.7,42.8,53.2,61.8,60.8,27.3,54.8,64.1,1,50.4,71.2,64.9,40.6,2025-06-30
65529,65529,Field,50.5,67.2,61.3,8.2,53.0,73.8,62.2,53.6,32.8,66.4,56.9,0,65.5,75.3,23.3,64.6,2025-06-30
65530,65530,Outdoor,44.0,57.1,58.1,60.7,68.2,57.7,63.4,74.6,24.2,64.5,48.9,0,57.5,10.1,25.2,28.2,2025-06-30
65531,65531,Outdoor,41.9,27.6,39.8,96.4,58.3,61.5,15.8,67.6,64.5,18.7,61.5,1,39.2,76.8,30.7,53.6,2025-06-30
65532,65532,Remote,63.0,44.2,39.8,16.7,60.1,57.2,69.4,22.8,21.7,76.0,66.1,1,41.4,38.9,63.4,60.1,2025-06-30
65533,65533,Remote,14.5,34.7,42.4,50.1,19.7,72.0,26.5,51.1,21.4,75.7,84.8,1,5.6,10.5,51.7,11.3,2025-06-30
65534,65534,Office,66.4,85.0,59.4,36.1,41.8,73.3,67.4,49.7,36.5,45.4,60.7,0,67.2,30.1,32.7,59.6,2025-06-30
65535,65535,Outdoor,64.3,69.5,56.5,1.3,69.2,40.5,64.3,34.3,43.7,73.2,48.5,0,68.6,63.9,54.4,84.8,2025-06-30
65536,65536,Office,74.5,60.7,96.8,41.2,75.7,58.0,37.5,61.5,0.0,17.0,38.9,1,45.9,72.3,53.8,71.0,2025-06-30
65537,65537,Office,61.6,100.0,55.2,33.7,66.2,65.6,51.5,53.7,73.4,63.0,67.6,0,47.1,12.1,46.8,25.5,2025-06-30
65538,65538,Remote,56.5,79.3,0.9,12.9,35.7,45.1,22.2,65.4,44.0,49.0,71.4,1,87.9,20.1,22.9,57.0,2025-06-30
65539,65539,Hybrid,56.1,60.1,64.1,50.4,76.9,57.7,54.9,37.4,71.1,40.6,35.8,0,16.9,11.1,59.3,14.3,2025-06-30
65540,65540,Outdoor,51.1,27.0,73.2,78.6,51.3,73.5,24.8,39.4,45.9,43.6,20.1,0,35.2,70.5,40.2,75.7,2025-06-30
65541,65541,Hybrid,55.4,82.6,76.6,41.8,0.0,36.7,60.3,41.4,4.7,36.2,36.3,1,63.8,65.4,58.2,66.5,2025-06-30
65542,65542,Outdoor,32.8,41.3,88.3,46.9,49.3,51.6,67.5,64.9,27.3,65.6,74.4,0,96.3,48.9,60.9,35.0,2025-06-30
65543,65543,Office,68.6,43.2,70.9,19.2,71.1,68.4,81.3,42.8,24.3,85.9,62.8,0,33.1,22.8,73.8,37.5,2025-06-30
65544,65544,Factory,35.7,45.3,44.5,80.8,55.8,72.1,63.3,64.6,8.2,75.6,18.0,0,41.7,62.0,11.1,50.8,2025-06-30
65545,65545,Factory,13.2,61.2,63.1,8.8,77.4,70.8,77.8,45.7,73.6,86.0,50.6,0,44.2,85.6,29.1,64.9,2025-06-30
65546,65546,Field,59.5,71.9,29.7,55.8,66.3,62.4,70.2,14.3,45.5,72.7,34.4,0,38.1,40.4,27.0,42.0,2025-06-30
65547,65547,Remote,60.2,68.1,39.3,15.0,20.3,68.5,51.7,27.3,46.5,50.9,41.6,0,31.5,69.7,59.2,84.2,2025-06-30
65548,65548,Outdoor,34.5,35.6,39.6,40.2,74.4,59.0,42.1,26.7,39.6,60.4,47.7,1,48.3,30.4,69.4,40.9,2025-06-30
65549,65549,Factory,93.8,46.2,44.0,59.2,70.4,45.1,56.0,23.2,60.0,57.4,26.1,1,74.4,58.8,27.3,47.2,2025-06-30
65550,65550,Remote,39.5,67.1,54.2,0.0,66.2,87.6,97.9,48.3,31.8,57.7,24.1,1,31.2,62.9,50.0,41.5,2025-06-30
65551,65551,Outdoor,26.0,60.0,68.9,43.4,60.8,69.5,42.7,54.1,34.2,79.8,85.6,0,62.3,64.3,52.3,45.9,2025-06-30
65552,65552,Office,24.1,63.7,54.7,28.3,55.9,73.2,60.9,52.1,33.1,26.9,67.8,1,58.0,56.3,34.7,60.6,2025-06-30
65553,65553,Hybrid,78.2,58.0,52.0,11.7,45.4,73.1,66.6,46.2,52.6,41.4,67.0,0,70.1,79.3,68.3,65.3,2025-06-30
65554,65554,Remote,30.4,76.4,67.9,23.3,31.6,69.0,39.2,49.6,33.5,63.6,77.6,0,51.1,100.0,94.1,74.7,2025-06-30
65555,65555,Outdoor,55.3,53.6,74.8,0.0,61.6,54.8,10.2,60.9,29.2,48.3,66.1,0,44.7,66.1,52.1,42.4,2025-06-30
65556,65556,Remote,38.2,41.3,59.0,62.4,37.4,63.8,37.5,41.6,47.9,82.0,6.4,1,74.9,50.6,59.3,46.2,2025-06-30
65557,65557,Outdoor,57.7,43.3,90.7,6.3,34.9,88.5,31.6,21.5,32.4,93.3,17.9,0,45.6,83.2,70.7,67.0,2025-06-30
65558,65558,Outdoor,39.9,100.0,38.5,34.8,67.4,82.2,100.0,69.2,58.3,65.9,51.2,0,51.3,67.3,65.2,71.7,2025-06-30
65559,65559,Hybrid,71.0,100.0,45.0,77.2,42.3,45.8,68.7,46.2,20.8,58.1,56.8,1,64.9,45.7,66.8,41.2,2025-06-30
65560,65560,Factory,0.0,73.9,74.7,38.3,80.8,64.6,47.6,45.8,52.5,39.7,36.8,1,31.2,19.1,66.2,24.8,2025-06-30
65561,65561,Home,15.9,73.5,33.6,12.9,56.1,72.6,48.4,61.6,14.5,31.0,50.6,0,49.9,89.9,44.3,77.7,2025-06-30
65562,65562,Home,83.8,8.5,53.0,3.2,65.9,24.1,67.2,26.7,51.4,78.7,15.9,1,41.4,49.1,91.8,61.4,2025-06-30
65563,65563,Office,38.3,8.4,35.5,51.0,44.3,60.4,70.8,48.9,20.4,10.1,37.6,0,54.3,24.3,38.8,28.2,2025-06-30
65564,65564,Outdoor,41.8,53.2,50.3,22.7,82.7,26.6,59.3,59.7,61.1,52.0,60.5,1,62.1,90.1,61.3,90.6,2025-06-30
65565,65565,Hybrid,39.2,64.5,42.2,50.0,48.8,47.3,71.1,39.1,28.3,83.5,31.9,1,0.0,54.6,31.0,68.2,2025-06-30
65566,65566,Home,31.8,78.0,65.9,39.8,67.4,71.2,2.6,9.9,42.3,35.2,0.0,0,60.4,80.9,59.6,38.2,2025-06-30
65567,65567,Remote,42.1,53.7,58.6,28.8,95.7,57.8,53.8,59.2,45.7,76.0,94.4,0,83.3,14.4,39.2,28.7,2025-06-30
65568,65568,Remote,29.8,42.7,28.6,53.1,23.7,45.1,54.5,45.6,34.1,28.4,5.7,0,71.7,38.7,89.4,46.0,2025-06-30
65569,65569,Factory,61.4,50.3,38.3,36.7,58.8,46.3,30.4,32.1,24.9,80.5,66.9,0,58.2,48.4,50.5,54.5,2025-06-30
65570,65570,Factory,44.7,64.3,6.4,25.6,56.3,46.9,75.5,39.6,10.3,52.6,31.8,1,0.0,54.0,9.7,48.3,2025-06-30
65571,65571,Office,58.9,57.3,15.6,37.1,22.1,48.9,51.8,50.3,46.2,78.0,61.0,0,19.0,37.5,41.8,58.0,2025-06-30
65572,65572,Outdoor,66.8,75.6,38.4,66.4,83.8,44.5,28.8,32.5,37.2,59.7,74.0,1,64.5,92.6,33.4,84.1,2025-06-30
65573,65573,Home,56.5,54.6,73.4,32.5,54.8,52.1,75.7,27.5,30.6,78.4,70.8,1,88.1,55.1,34.3,67.0,2025-06-30
65574,65574,Field,47.4,38.2,42.7,41.9,72.0,43.8,37.4,41.4,24.2,60.9,37.9,1,85.0,73.2,24.9,56.2,2025-06-30
65575,65575,Office,38.1,29.1,44.3,0.8,66.8,60.3,81.3,35.0,45.7,68.9,56.6,0,65.8,3.8,53.3,20.9,2025-06-30
65576,65576,Factory,32.6,54.4,57.4,29.7,44.7,64.9,80.2,100.0,40.4,73.6,49.3,0,46.6,39.7,57.1,78.8,2025-06-30
65577,65577,Remote,33.2,85.9,57.6,75.5,57.9,60.8,59.3,46.2,25.7,10.5,38.1,0,29.1,75.8,42.8,82.0,2025-06-30
65578,65578,Factory,57.8,0.0,56.3,2.5,44.6,71.1,14.4,4.5,32.8,93.8,29.3,0,40.9,28.7,61.7,42.3,2025-06-30
65579,65579,Home,27.1,62.0,58.7,54.4,47.3,52.7,63.7,26.3,29.8,87.0,53.7,0,44.9,45.5,58.6,46.6,2025-06-30
65580,65580,Factory,47.4,37.9,40.9,36.8,66.7,59.5,69.7,93.0,42.3,60.9,62.3,0,30.6,98.1,78.2,73.1,2025-06-30
65581,65581,Factory,59.4,39.6,58.1,15.6,39.6,49.5,37.4,53.3,39.7,80.6,62.6,0,83.2,65.4,9.4,58.2,2025-06-30
65582,65582,Remote,54.9,44.1,49.4,42.1,71.4,66.5,71.5,72.4,28.6,67.6,41.7,0,80.4,52.0,59.7,32.1,2025-06-30
65583,65583,Outdoor,36.3,42.9,33.0,68.2,71.9,78.4,48.7,34.9,69.6,76.0,25.2,1,49.1,51.9,46.1,55.8,2025-06-30
65584,65584,Office,54.7,49.1,52.3,34.4,84.6,43.6,89.8,42.7,64.2,67.2,43.8,0,42.3,43.0,8.5,71.2,2025-06-30
65585,65585,Outdoor,61.7,27.6,25.6,41.7,74.0,67.0,16.9,58.0,12.4,64.0,77.1,0,47.2,53.9,46.9,34.9,2025-06-30
65586,65586,Factory,64.8,48.8,77.3,36.9,67.8,53.2,36.8,95.6,45.4,36.6,75.0,0,20.0,20.0,72.2,42.2,2025-06-30
65587,65587,Factory,18.6,34.1,40.0,57.0,35.7,96.2,25.4,23.3,60.6,71.0,96.4,1,24.9,58.3,69.2,51.6,2025-06-30
65588,65588,Factory,84.7,58.3,57.1,36.2,42.5,58.7,0.0,27.0,39.8,62.9,71.9,1,29.7,57.8,30.4,80.0,2025-06-30
65589,65589,Factory,35.6,84.1,28.9,18.0,55.4,65.8,29.7,44.3,32.0,72.2,38.4,0,63.4,30.2,44.3,48.4,2025-06-30
65590,65590,Office,58.2,68.5,39.0,33.1,63.6,83.4,38.4,62.0,54.0,59.6,38.4,1,50.0,90.1,63.8,60.8,2025-06-30
65591,65591,Home,37.0,57.2,66.6,33.4,68.7,70.9,64.5,50.4,48.4,53.8,59.5,1,30.7,37.5,33.5,46.6,2025-06-30
65592,65592,Field,62.6,49.4,79.8,18.1,66.7,48.5,44.5,53.4,16.7,49.2,33.4,1,20.5,25.9,64.4,25.1,2025-06-30
65593,65593,Field,58.1,16.7,21.8,0.0,52.9,69.4,20.3,100.0,32.6,91.7,47.2,0,71.0,82.6,48.6,55.8,2025-06-30
65594,65594,Office,76.5,61.2,36.9,41.5,75.2,53.0,52.6,34.4,0.0,50.3,64.0,0,43.4,37.4,49.6,36.2,2025-06-30
65595,65595,Outdoor,68.8,68.7,64.1,55.4,80.6,43.9,19.6,61.2,36.5,40.6,23.9,0,9.9,29.4,39.7,41.7,2025-06-30
65596,65596,Factory,61.1,78.3,54.7,38.4,53.8,51.9,77.7,27.7,31.1,77.5,51.1,1,93.2,44.9,55.0,47.8,2025-06-30
65597,65597,Field,73.0,62.1,78.7,27.4,66.6,43.4,30.0,42.8,67.7,57.1,7.0,0,48.3,35.4,38.4,30.5,2025-06-30
65598,65598,Office,54.1,49.2,79.7,48.0,50.7,58.2,77.2,54.4,21.0,28.5,55.4,1,57.6,58.7,61.3,53.4,2025-06-30
65599,65599,Office,40.6,71.5,83.4,80.9,72.2,61.3,58.4,49.5,42.2,54.6,89.0,0,66.1,5.0,68.2,37.9,2025-06-30
65600,65600,Home,4.1,74.5,55.6,14.9,42.8,54.0,64.7,51.9,17.7,55.5,49.4,0,66.5,80.4,66.0,52.4,2025-06-30
65601,65601,Factory,37.1,35.4,52.8,36.7,100.0,28.5,38.7,66.7,23.4,54.4,12.4,1,34.8,72.8,84.7,52.1,2025-06-30
65602,65602,Factory,52.7,99.0,48.6,67.7,40.3,41.6,15.3,48.6,39.0,73.3,41.3,0,67.2,56.3,43.0,57.3,2025-06-30
65603,65603,Remote,51.7,88.7,58.9,35.8,83.9,58.3,41.6,46.7,25.1,84.1,60.3,1,38.8,29.2,30.3,21.3,2025-06-30
65604,65604,Factory,44.0,94.8,69.3,38.4,49.8,57.9,36.5,42.3,42.1,84.5,42.9,0,44.3,60.9,21.6,65.3,2025-06-30
65605,65605,Factory,39.8,52.5,36.6,53.0,89.7,77.7,58.1,50.6,35.6,69.3,60.1,1,37.7,55.4,74.2,63.6,2025-06-30
65606,65606,Outdoor,23.9,78.3,68.7,43.3,64.5,54.0,70.3,21.2,36.4,77.0,57.9,1,79.1,57.0,46.8,57.5,2025-06-30
65607,65607,Field,38.8,46.0,47.9,30.2,95.2,41.8,83.6,73.9,52.0,56.3,57.0,0,0.0,55.1,32.3,49.5,2025-06-30
65608,65608,Outdoor,49.1,92.4,67.8,0.0,89.9,45.6,46.6,69.4,73.5,64.4,32.8,1,81.1,52.6,47.5,65.1,2025-06-30
65609,65609,Factory,36.8,59.4,56.5,33.3,74.1,37.4,58.0,81.7,25.2,74.4,40.1,0,26.1,56.1,57.3,36.6,2025-06-30
65610,65610,Outdoor,59.9,26.7,69.6,15.5,59.6,48.1,36.9,80.2,45.6,61.9,78.5,1,24.6,63.0,50.6,47.2,2025-06-30
65611,65611,Remote,79.0,39.0,61.7,13.7,68.8,42.4,53.1,33.9,51.7,88.0,87.5,0,57.4,35.3,47.9,41.6,2025-06-30
65612,65612,Hybrid,66.1,55.2,47.1,24.6,73.2,48.9,67.1,70.9,33.3,52.4,49.4,1,52.1,28.0,100.0,35.4,2025-06-30
65613,65613,Remote,37.1,82.1,50.8,16.1,37.0,64.3,16.8,98.0,40.2,52.8,37.4,1,44.4,19.3,70.1,34.2,2025-06-30
65614,65614,Factory,49.6,61.1,56.5,33.9,40.7,70.6,36.7,43.1,28.8,66.6,73.2,0,35.6,91.0,36.2,65.6,2025-06-30
65615,65615,Remote,61.7,50.7,49.7,49.3,29.2,38.9,43.7,81.4,8.9,57.3,23.4,1,27.3,60.5,32.0,59.2,2025-06-30
65616,65616,Factory,56.9,96.5,0.0,70.6,45.2,66.4,29.3,38.7,35.4,71.9,70.3,0,77.4,66.9,0.0,80.1,2025-06-30
65617,65617,Hybrid,36.9,67.2,34.4,39.2,61.3,96.5,32.0,48.1,25.8,52.3,45.6,0,11.0,18.3,19.5,17.0,2025-06-30
65618,65618,Home,45.6,100.0,56.2,20.8,45.9,60.7,39.9,36.4,31.6,23.8,38.3,1,37.6,67.6,42.3,64.5,2025-06-30
65619,65619,Home,63.2,4.3,75.6,68.5,64.2,86.0,41.4,26.2,26.2,74.5,28.9,0,43.3,67.6,27.4,65.0,2025-06-30
65620,65620,Hybrid,87.4,43.9,92.5,58.5,72.7,71.9,29.1,69.7,42.2,66.5,34.5,1,55.3,19.0,67.9,31.8,2025-06-30
65621,65621,Field,69.0,71.3,70.0,72.9,84.9,51.9,44.9,80.8,41.5,88.7,15.8,0,62.1,38.7,31.9,21.0,2025-06-30
65622,65622,Office,55.0,27.7,33.8,30.8,47.6,63.8,72.1,52.7,39.1,72.2,3.8,0,35.8,80.7,32.0,76.5,2025-06-30
65623,65623,Office,53.1,100.0,67.0,46.2,39.4,65.6,50.1,67.8,30.7,47.0,74.6,0,24.8,87.0,34.9,55.1,2025-06-30
65624,65624,Office,38.2,68.5,23.3,25.6,44.9,100.0,34.5,18.5,65.6,81.0,63.1,1,82.2,67.3,12.5,40.8,2025-06-30
65625,65625,Outdoor,31.7,48.8,71.4,86.6,62.0,54.0,58.5,43.3,29.6,44.5,62.2,0,72.4,35.1,74.5,36.6,2025-06-30
65626,65626,Home,40.1,84.2,56.0,45.6,49.8,53.9,0.5,76.5,41.7,75.2,10.2,1,64.5,46.8,27.3,42.9,2025-06-30
65627,65627,Field,58.0,19.0,54.1,74.3,67.8,74.5,55.8,64.0,18.2,56.9,88.3,1,53.0,49.0,42.9,72.5,2025-06-30
65628,65628,Hybrid,31.0,46.2,43.6,73.9,55.3,36.2,36.2,19.8,31.6,45.7,48.8,0,65.0,46.0,50.6,42.8,2025-06-30
65629,65629,Factory,40.6,37.4,57.3,4.0,62.4,37.5,35.2,33.8,44.0,41.4,20.3,0,40.7,62.7,81.3,69.1,2025-06-30
65630,65630,Field,51.2,19.6,20.5,40.9,43.4,42.6,57.9,50.4,45.2,90.4,62.8,1,37.7,0.0,37.9,10.1,2025-06-30
65631,65631,Factory,27.6,60.7,43.4,14.0,67.7,54.0,30.5,40.6,28.3,42.0,46.2,0,76.1,74.6,89.4,60.9,2025-06-30
65632,65632,Home,36.9,0.0,50.3,36.6,60.1,28.4,63.6,56.6,43.7,76.1,70.2,0,57.9,38.6,56.8,33.7,2025-06-30
65633,65633,Office,67.4,67.0,57.3,44.5,21.8,44.4,48.7,45.8,28.2,100.0,0.0,0,41.4,74.3,46.6,85.1,2025-06-30
65634,65634,Field,50.1,77.0,45.7,19.1,34.3,52.8,43.9,63.9,38.4,37.5,59.0,0,46.8,46.6,51.0,44.9,2025-06-30
65635,65635,Home,44.4,30.5,29.4,68.8,60.2,42.5,72.1,70.2,7.8,55.7,31.6,0,29.3,87.6,54.4,64.5,2025-06-30
65636,65636,Hybrid,37.7,67.5,37.2,58.6,30.1,65.8,23.3,28.0,57.4,66.0,27.1,0,74.2,34.9,47.8,48.4,2025-06-30
65637,65637,Hybrid,43.9,62.8,24.3,26.8,28.6,71.9,53.1,60.5,18.9,74.7,28.1,0,31.8,35.7,77.4,42.0,2025-06-30
65638,65638,Field,48.3,43.9,44.3,54.1,47.1,56.0,49.8,42.6,48.0,35.8,54.8,0,63.0,86.1,55.0,72.6,2025-06-30
65639,65639,Office,76.6,49.0,63.7,52.0,60.0,23.2,59.2,66.6,57.8,94.2,14.7,0,61.3,79.5,37.9,72.6,2025-06-30
65640,65640,Field,44.8,29.6,65.6,24.9,80.3,75.8,100.0,58.1,39.6,37.5,63.5,0,52.4,75.8,38.5,51.6,2025-06-30
65641,65641,Office,38.1,74.3,48.3,57.1,52.7,40.3,55.2,63.5,42.3,62.4,66.9,0,18.6,36.9,34.8,33.7,2025-06-30
65642,65642,Hybrid,65.0,51.3,13.0,0.0,71.6,42.8,84.8,80.0,29.7,16.3,29.7,1,72.6,98.6,28.8,100.0,2025-06-30
65643,65643,Office,32.7,67.1,43.1,50.1,47.7,66.3,41.0,67.3,41.1,22.5,62.8,0,68.7,65.3,35.0,47.7,2025-06-30
65644,65644,Remote,51.8,24.4,41.2,30.1,60.8,63.9,68.1,79.7,50.8,35.3,66.0,0,60.5,38.9,52.5,42.6,2025-06-30
65645,65645,Office,46.6,34.6,52.2,21.9,54.8,67.4,50.1,30.1,44.2,66.7,53.9,1,49.1,71.2,60.9,52.4,2025-06-30
65646,65646,Remote,53.8,38.7,74.7,88.5,51.7,67.6,64.5,68.0,29.5,67.1,36.3,1,30.5,25.4,42.5,41.0,2025-06-30
65647,65647,Remote,19.5,70.9,52.7,27.7,38.1,57.2,44.8,53.6,37.8,28.8,22.7,1,58.8,61.9,50.7,57.8,2025-06-30
65648,65648,Hybrid,7.9,75.1,73.5,45.2,74.2,39.8,47.9,48.9,30.5,83.5,27.0,0,93.4,31.3,48.1,42.2,2025-06-30
65649,65649,Field,54.4,85.2,30.0,35.8,59.8,30.5,52.0,18.3,43.9,76.0,58.9,0,35.3,45.1,59.5,34.8,2025-06-30
65650,65650,Office,89.2,86.5,84.7,71.5,40.0,69.6,36.9,43.7,26.0,46.3,33.6,0,68.8,47.4,100.0,49.3,2025-06-30
65651,65651,Home,28.3,61.9,72.8,12.4,74.8,57.7,77.5,65.6,29.8,38.5,26.0,1,61.3,33.3,86.8,26.1,2025-06-30
65652,65652,Factory,54.0,37.1,36.7,36.0,41.6,58.4,57.8,56.6,32.6,26.2,69.0,0,66.7,56.5,36.0,57.2,2025-06-30
65653,65653,Field,32.6,72.9,81.9,0.0,67.6,51.8,7.5,46.2,51.9,61.9,37.7,1,63.0,48.5,67.4,62.4,2025-06-30
65654,65654,Remote,43.0,85.0,36.0,33.7,64.5,48.6,46.5,28.8,19.2,44.6,18.1,0,61.8,49.2,78.5,62.3,2025-06-30
65655,65655,Office,30.4,67.3,67.0,41.6,67.9,51.9,55.4,13.9,20.5,100.0,50.1,0,68.8,12.9,49.9,19.3,2025-06-30
65656,65656,Outdoor,39.7,68.0,7.3,12.1,72.3,89.9,35.4,49.7,52.1,74.6,46.6,0,29.7,40.9,48.7,48.4,2025-06-30
65657,65657,Remote,75.9,76.8,52.6,15.2,42.5,71.0,60.2,61.5,36.3,42.4,36.8,1,75.6,25.7,82.5,41.5,2025-06-30
65658,65658,Field,64.7,93.9,69.8,32.2,59.9,54.2,39.8,45.3,57.1,100.0,47.9,1,49.9,67.7,75.8,62.1,2025-06-30
65659,65659,Remote,44.2,55.3,38.4,33.4,58.2,85.6,73.6,7.4,23.0,80.3,48.7,1,42.3,36.0,41.2,41.7,2025-06-30
65660,65660,Outdoor,67.4,77.5,72.4,12.5,60.8,35.4,46.7,53.3,46.3,93.3,60.8,0,46.4,39.1,59.0,28.2,2025-06-30
65661,65661,Office,60.8,55.2,32.2,2.1,45.4,52.5,11.4,59.8,41.0,76.3,91.6,1,15.9,86.6,37.3,58.9,2025-06-30
65662,65662,Field,42.6,89.8,58.6,67.8,100.0,46.7,54.4,51.1,28.3,48.0,28.8,0,87.7,36.9,17.5,55.4,2025-06-30
65663,65663,Field,60.6,0.0,34.5,47.0,69.9,36.0,79.2,92.4,12.6,42.8,38.7,0,42.4,66.6,32.1,63.9,2025-06-30
65664,65664,Office,70.4,39.8,36.7,19.0,45.4,48.0,89.1,50.8,43.1,83.9,48.4,1,73.6,60.7,49.7,66.8,2025-06-30
65665,65665,Remote,35.5,31.4,5.3,34.4,74.0,70.6,48.1,78.8,31.6,62.2,45.6,0,63.3,98.4,33.2,71.8,2025-06-30
65666,65666,Factory,60.8,33.5,80.0,46.4,62.4,67.4,36.1,24.0,7.3,68.3,100.0,0,51.8,44.7,63.7,37.4,2025-06-30
65667,65667,Remote,49.7,30.8,77.8,32.1,42.3,45.4,30.2,32.2,60.0,67.0,16.9,0,40.5,76.9,28.5,68.8,2025-06-30
65668,65668,Office,60.7,56.1,42.8,38.3,32.3,77.9,63.4,47.8,34.1,96.4,59.5,0,74.0,100.0,41.5,90.6,2025-06-30
65669,65669,Home,38.9,70.0,30.8,47.7,82.8,41.3,33.4,59.8,62.2,56.5,72.9,0,60.7,94.8,44.5,54.2,2025-06-30
65670,65670,Outdoor,40.1,39.5,56.2,29.4,76.1,65.0,20.0,54.0,59.1,49.6,77.8,1,28.7,53.4,56.7,47.2,2025-06-30
65671,65671,Factory,87.8,54.7,79.7,41.5,55.3,59.1,55.9,37.5,47.1,54.3,61.3,0,13.4,27.1,92.7,41.0,2025-06-30
65672,65672,Field,53.4,67.3,48.8,49.6,53.8,78.4,36.4,64.4,20.1,57.4,60.4,0,50.8,55.6,36.6,57.6,2025-06-30
65673,65673,Home,72.7,35.4,39.1,65.3,74.3,45.2,42.8,16.8,7.7,54.0,41.9,0,47.2,35.1,15.3,50.2,2025-06-30
65674,65674,Factory,39.9,81.9,55.0,54.5,41.5,87.8,39.5,40.4,25.7,43.3,33.3,1,32.7,94.3,100.0,100.0,2025-06-30
65675,65675,Home,38.3,37.8,53.0,34.9,46.0,67.4,54.5,50.2,28.4,66.8,28.2,0,35.9,62.2,59.2,47.5,2025-06-30
65676,65676,Home,65.4,98.7,58.1,64.7,89.2,58.4,86.8,36.9,27.3,55.7,53.1,1,31.6,39.2,77.4,58.4,2025-06-30
65677,65677,Outdoor,54.7,40.9,35.8,63.9,68.3,56.6,30.5,28.6,20.4,45.2,56.1,1,87.3,45.1,31.5,62.4,2025-06-30
65678,65678,Field,58.6,88.6,70.4,19.3,74.6,49.1,30.1,44.7,34.5,77.0,5.4,1,72.3,73.8,45.3,69.1,2025-06-30
65679,65679,Outdoor,34.2,84.8,56.6,62.2,100.0,49.9,45.5,59.5,45.1,53.1,73.3,0,29.8,71.7,41.7,63.9,2025-06-30
65680,65680,Field,98.7,57.8,66.6,12.2,59.9,68.7,73.9,35.8,38.9,76.0,64.4,1,28.2,76.0,68.8,61.2,2025-06-30
65681,65681,Office,83.4,80.1,35.3,30.8,60.1,73.5,46.0,31.1,38.5,58.2,58.1,0,46.8,64.2,33.1,82.8,2025-06-30
